step,data_loss,penalty,objective,optimality,b,w_area,w_age
4.800000000000000000e+01,7.296858516330437851e+03,5.577569326785543353e+02,7.854615449008992073e+03,7.061201728051823279e-03,3.319203307111111371e+03,2.231711922628238653e+02,-2.492984030498919168e+01
4.900000000000000000e+01,7.296854297566405876e+03,5.577611415155687382e+02,7.854615439081974728e+03,5.695218057084729460e-03,3.319203307111111371e+03,2.231725704515785367e+02,-2.493033428804985263e+01
5.000000000000000000e+01,7.296850883424394851e+03,5.577645491781562441e+02,7.854615432602550754e+03,4.593625917163187029e-03,3.319203307111111371e+03,2.231736820308512961e+02,-2.493073850276741510e+01
5.100000000000000000e+01,7.296848120198928882e+03,5.577673081741141914e+02,7.854615428373042960e+03,3.705223119259664320e-03,3.319203307111111371e+03,2.231745786039596737e+02,-2.493106918423163876e+01
5.200000000000000000e+01,7.296845883631383003e+03,5.577695419805726260e+02,7.854615425611955288e+03,2.988728854074466923e-03,3.319203307111111371e+03,2.231753017806983053e+02,-2.493133964765492294e+01
5.300000000000000000e+01,7.296844073239198224e+03,5.577713505701356098e+02,7.854615423809334061e+03,2.410860151122722755e-03,3.319203307111111371e+03,2.231758851137705051e+02,-2.493156081007486691e+01
5.400000000000000000e+01,7.296842607747272268e+03,5.577728148850922025e+02,7.854615422632364243e+03,1.944781483625578197e-03,3.319203307111111371e+03,2.231763556597876459e+02,-2.493174161957020729e+01
5.500000000000000000e+01,7.296841421403899403e+03,5.577740004599378381e+02,7.854615421863837582e+03,1.568855092775617559e-03,3.319203307111111371e+03,2.231767352376660654e+02,-2.493188940823117505e+01
5.600000000000000000e+01,7.296840461007642261e+03,5.577749603543297781e+02,7.854615421361972039e+03,1.265633668459632214e-03,3.319203307111111371e+03,2.231770414431152005e+02,-2.493201018230633181e+01
5.700000000000000000e+01,7.296839683506480469e+03,5.577757375277381016e+02,7.854615421034218343e+03,1.021048357685078699e-03,3.319203307111111371e+03,2.231772884665195136e+02,-2.493210886061146070e+01
5.800000000000000000e+01,7.296839054058083093e+03,5.577763667620700971e+02,7.854615420820153304e+03,8.237542040587608836e-04,3.319203307111111371e+03,2.231774877523378109e+02,-2.493218947035044053e+01
5.900000000000000000e+01,7.296838544462019854e+03,5.577768762183128501e+02,7.854615420680333045e+03,6.646024757520328525e-04,3.319203307111111371e+03,2.231776485307469784e+02,-2.493225530789615263e+01
6.000000000000000000e+01,7.296838131892141064e+03,5.577772886968604098e+02,7.854615420589001587e+03,5.362152723699727553e-04,3.319203307111111371e+03,2.231777782462959294e+02,-2.493230907075432157e+01
6.100000000000000000e+01,7.296837797871406110e+03,5.577776226579309196e+02,7.854615420529336916e+03,4.326425733905726618e-04,3.319203307111111371e+03,2.231778829035323213e+02,-2.493235296583807070e+01
6.200000000000000000e+01,7.296837527442616192e+03,5.577778930477420545e+02,7.854615420490357792e+03,3.490857427721138985e-04,3.319203307111111371e+03,2.231779673456927924e+02,-2.493238879827647381e+01
6.300000000000000000e+01,7.296837308497470076e+03,5.577781119674200454e+02,7.854615420464890121e+03,2.816746023858712061e-04,3.319203307111111371e+03,2.231780354794274785e+02,-2.493241804423347574e+01
6.400000000000000000e+01,7.296837131233673063e+03,5.577782892145772848e+02,7.854615420448250006e+03,2.272876936286909774e-04,3.319203307111111371e+03,2.231780904560142460e+02,-2.493244191059808657e+01
6.500000000000000000e+01,7.296836987715576470e+03,5.577784327217989357e+02,7.854615420437375178e+03,1.834073523356431789e-04,3.319203307111111371e+03,2.231781348174920083e+02,-2.493246138389815414e+01
6.600000000000000000e+01,7.296836871518610678e+03,5.577785489116605504e+02,7.854615420430271115e+03,1.480028514516950082e-04,3.319203307111111371e+03,2.231781706145079056e+02,-2.493247727037188355e+01
6.700000000000000000e+01,7.296836777441461891e+03,5.577786429841663676e+02,7.854615420425628145e+03,1.194361727124813334e-04,3.319203307111111371e+03,2.231781995013565449e+02,-2.493249022878678289e+01
6.800000000000000000e+01,7.296836701273119616e+03,5.577787191494722947e+02,7.854615420422592251e+03,9.638602316206690464e-05,3.319203307111111371e+03,2.231782228126279790e+02,-2.493250079731123492e+01
6.900000000000000000e+01,7.296836639604299307e+03,5.577787808163086538e+02,7.854615420420607734e+03,7.778655984220876878e-05,3.319203307111111371e+03,2.231782416250254073e+02,-2.493250941551105271e+01
7.000000000000000000e+01,7.296836589674775496e+03,5.577788307445359806e+02,7.854615420419311704e+03,6.277797753555211014e-05,3.319203307111111371e+03,2.231782568072233062e+02,-2.493251644235087383e+01
7.100000000000000000e+01,7.296836549249805103e+03,5.577788711686606575e+02,7.854615420418465874e+03,5.066665804350676893e-05,3.319203307111111371e+03,2.231782690600813908e+02,-2.493252217092248202e+01
7.200000000000000000e+01,7.296836516520070290e+03,5.577789038978389726e+02,7.854615420417909263e+03,4.089303221117857203e-05,3.319203307111111371e+03,2.231782789490806067e+02,-2.493252684049252466e+01
7.300000000000000000e+01,7.296836490020703422e+03,5.577789303968448849e+02,7.854615420417548194e+03,3.300565962196463389e-05,3.319203307111111371e+03,2.231782869304865073e+02,-2.493253064635510086e+01
7.400000000000000000e+01,7.296836468565685209e+03,5.577789518516244698e+02,7.854615420417309906e+03,2.664032372562471232e-05,3.319203307111111371e+03,2.231782933724535667e+02,-2.493253374788749355e+01
7.500000000000000000e+01,7.296836451194782967e+03,5.577789692223732345e+02,7.854615420417156201e+03,2.150316995151699859e-05,3.319203307111111371e+03,2.231782985720493286e+02,-2.493253627513552217e+01
7.600000000000000000e+01,7.296836437130547893e+03,5.577789832865078097e+02,7.854615420417056157e+03,1.735710599420279128e-05,3.319203307111111371e+03,2.231783027689874928e+02,-2.493253833419548471e+01
7.700000000000000000e+01,7.296836425743528707e+03,5.577789946734599198e+02,7.854615420416988854e+03,1.401083155385289714e-05,3.319203307111111371e+03,2.231783061567066397e+02,-2.493254001161208322e+01
7.800000000000000000e+01,7.296836416524099150e+03,5.577790038928452532e+02,7.854615420416944289e+03,1.130998975558515442e-05,3.319203307111111371e+03,2.231783088913078075e+02,-2.493254137797121572e+01
7.900000000000000000e+01,7.296836409059645121e+03,5.577790113572718838e+02,7.854615420416917004e+03,9.130028580860213370e-06,3.319203307111111371e+03,2.231783110987650218e+02,-2.493254249083479124e+01
8.000000000000000000e+01,7.296836403016092845e+03,5.577790174008052873e+02,7.854615420416897905e+03,7.370443501668124258e-06,3.319203307111111371e+03,2.231783128807425385e+02,-2.493254339713741174e+01
8.100000000000000000e+01,7.296836398122966784e+03,5.577790222939200930e+02,7.854615420416886991e+03,5.950131921073162541e-06,3.319203307111111371e+03,2.231783143192883756e+02,-2.493254413514332768e+01
