step,data_loss,penalty,objective,optimality,b,w_area,w_age
2.000000000000000000e+01,3.254809304209701804e+04,0.000000000000000000e+00,3.254809304209701804e+04,2.492232292521547379e+02,3.319188851289247850e+03,3.687942210415643962e-01,-1.496734585440811505e-01
2.100000000000000000e+01,3.254565976043820410e+04,0.000000000000000000e+00,3.254565976043820410e+04,2.496590821622630187e+02,3.319187902587307690e+03,3.706583201920830017e-01,-1.589745887067151031e-01
2.200000000000000000e+01,3.254323312728395467e+04,0.000000000000000000e+00,3.254323312728395467e+04,2.499986789987620739e+02,3.319186951705400134e+03,3.723600150842021339e-01,-1.682919851084987706e-01
2.300000000000000000e+01,3.254081106070814712e+04,0.000000000000000000e+00,3.254081106070814712e+04,2.502612726152060532e+02,3.319185999086457741e+03,3.739317489270466144e-01,-1.776220554267089746e-01
2.400000000000000000e+01,3.253839222816568872e+04,0.000000000000000000e+00,3.253839222816568872e+04,2.504622652941488923e+02,3.319185045084826015e+03,3.753994762947068242e-01,-1.869619258643291926e-01
2.500000000000000000e+01,3.253597577671537510e+04,0.000000000000000000e+00,3.253597577671537510e+04,2.506139788613316739e+02,3.319184089983979447e+03,3.767839608532428941e-01,-1.963092974448974182e-01
2.600000000000000000e+01,3.253356116036253661e+04,0.000000000000000000e+00,3.253356116036253661e+04,2.507262707770560439e+02,3.319183134010696904e+03,3.781018135422913318e-01,-2.056623310483839673e-01
2.700000000000000000e+01,3.253114802955835330e+04,0.000000000000000000e+00,3.253114802955835330e+04,2.508070270092698308e+02,3.319182177346400294e+03,3.793663231203470154e-01,-2.150195554398941777e-01
2.800000000000000000e+01,3.252873616047934411e+04,0.000000000000000000e+00,3.252873616047934411e+04,2.508625563320309197e+02,3.319181220136225420e+03,3.805881206009901763e-01,-2.243797936926303915e-01
2.900000000000000000e+01,3.252632540976632663e+04,0.000000000000000000e+00,3.252632540976632663e+04,2.508979057642937391e+02,3.319180262496280193e+03,3.817757108018690060e-01,-2.337421043262614129e-01
3.000000000000000000e+01,3.252391568555725462e+04,0.000000000000000000e+00,3.252391568555725462e+04,2.509171129209221647e+02,3.319179304519449033e+03,3.829358975838847434e-01,-2.431057342176182745e-01
3.100000000000000000e+01,3.252150692894835447e+04,0.000000000000000000e+00,3.252150692894835447e+04,2.509234078935177195e+02,3.319178346280039023e+03,3.840741240425398217e-01,-2.524700809292506620e-01
3.200000000000000000e+01,3.251909910212916657e+04,0.000000000000000000e+00,3.251909910212916657e+04,2.509193747550666558e+02,3.319177387837494280e+03,3.851947446610158865e-01,-2.618346625722722809e-01
3.300000000000000000e+01,3.251669218078895210e+04,0.000000000000000000e+00,3.251669218078895210e+04,2.509070807636537950e+02,3.319176429239368645e+03,3.863012430326358548e-01,-2.711990936966371391e-01
3.400000000000000000e+01,3.251428614925689180e+04,0.000000000000000000e+00,3.251428614925689180e+04,2.508881797254644255e+02,3.319175470523704462e+03,3.873964060388379038e-01,-2.805630660033601176e-01
3.500000000000000000e+01,3.251188099739172321e+04,0.000000000000000000e+00,3.251188099739172321e+04,2.508639946851444336e+02,3.319174511720933879e+03,3.884824631915466120e-01,-2.899263329142942047e-01
3.600000000000000000e+01,3.250947671859113689e+04,0.000000000000000000e+00,3.250947671859113689e+04,2.508355840781135555e+02,3.319173552855401340e+03,3.895611981070774554e-01,-2.992886972279516500e-01
3.700000000000000000e+01,3.250707330851780716e+04,0.000000000000000000e+00,3.250707330851780716e+04,2.508037946524153767e+02,3.319172593946581401e+03,3.906340376852575624e-01,-3.086500012441609209e-01
3.800000000000000000e+01,3.250467076428406290e+04,0.000000000000000000e+00,3.250467076428406290e+04,2.507693038061963478e+02,3.319171635010052796e+03,3.917021234527210405e-01,-3.180101188637927123e-01
3.900000000000000000e+01,3.250226908392998666e+04,0.000000000000000000e+00,3.250226908392998666e+04,2.507326534576667996e+02,3.319170676058276513e+03,3.927663686375453822e-01,-3.273689492685406544e-01
4.000000000000000000e+01,3.249986826608950651e+04,0.000000000000000000e+00,3.249986826608950651e+04,2.506942771411080173e+02,3.319169717101220613e+03,3.938275038289641983e-01,-3.367264118647452231e-01
4.100000000000000000e+01,3.249746830977665741e+04,0.000000000000000000e+00,3.249746830977665741e+04,2.506545216836483974e+02,3.319168758146858181e+03,3.948861135051329185e-01,-3.460824422384536914e-01
4.200000000000000000e+01,3.249506921424878965e+04,0.000000000000000000e+00,3.249506921424878965e+04,2.506136645466984874e+02,3.319167799201566595e+03,3.959426652553438286e-01,-3.554369889194677889e-01
4.300000000000000000e+01,3.249267097891895901e+04,0.000000000000000000e+00,3.249267097891895901e+04,2.505719276990857907e+02,3.319166840270446301e+03,3.969975331577964561e-01,-3.647900107925818314e-01
4.400000000000000000e+01,3.249027360329997464e+04,0.000000000000000000e+00,3.249027360329997464e+04,2.505294887155834829e+02,3.319165881357576382e+03,3.980510164818169550e-01,-3.741414750265729672e-01
4.500000000000000000e+01,3.248787708696852133e+04,0.000000000000000000e+00,3.248787708696852133e+04,2.504864896557166958e+02,3.319164922466219195e+03,3.991033546496299267e-01,-3.834913554173938199e-01
4.600000000000000000e+01,3.248548142954215655e+04,0.000000000000000000e+00,3.248548142954215655e+04,2.504430441668044978e+02,3.319163963598983173e+03,4.001547392057769881e-01,-3.928396310627265131e-01
4.700000000000000000e+01,3.248308663066468216e+04,0.000000000000000000e+00,3.248308663066468216e+04,2.503992431664131004e+02,3.319163004757953786e+03,4.012053233926541895e-01,-4.021862853016254236e-01
4.800000000000000000e+01,3.248069268999674387e+04,0.000000000000000000e+00,3.248069268999674387e+04,2.503551593883005637e+02,3.319162045944798592e+03,4.022552298109386970e-01,-4.115313048662320727e-01
4.900000000000000000e+01,3.247829960720974486e+04,0.000000000000000000e+00,3.247829960720974486e+04,2.503108510191767664e+02,3.319161087160849547e+03,4.033045565479307926e-01,-4.208746792031465844e-01
5.000000000000000000e+01,3.247590738198209147e+04,0.000000000000000000e+00,3.247590738198209147e+04,2.502663646081156230e+02,3.319160128407171669e+03,4.043533820802291956e-01,-4.302163999305250175e-01
5.100000000000000000e+01,3.247351601399666470e+04,0.000000000000000000e+00,3.247351601399666470e+04,2.502217373940870004e+02,3.319159169684615790e+03,4.054017691958700653e-01,-4.395564604037570100e-01
5.200000000000000000e+01,3.247112550293926324e+04,0.000000000000000000e+00,3.247112550293926324e+04,2.501769991679659597e+02,3.319158210993860848e+03,4.064497681320368150e-01,-4.488948553680084941e-01
5.300000000000000000e+01,3.246873584849757026e+04,0.000000000000000000e+00,3.246873584849757026e+04,2.501321737621591410e+02,3.319157252335448902e+03,4.074974190852311828e-01,-4.582315806802550462e-01
5.400000000000000000e+01,3.246634705036057130e+04,0.000000000000000000e+00,3.246634705036057130e+04,2.500872802423043311e+02,3.319156293709812871e+03,4.085447542194085568e-01,-4.675666330869090448e-01
5.500000000000000000e+01,3.246395910821806319e+04,0.000000000000000000e+00,3.246395910821806319e+04,2.500423338606086645e+02,3.319155335117297000e+03,4.095917992724836809e-01,-4.769000100459216962e-01
5.600000000000000000e+01,3.246157202176045757e+04,0.000000000000000000e+00,3.246157202176045757e+04,2.499973468185578724e+02,3.319154376558176409e+03,4.106385748415407599e-01,-4.862317095844637671e-01
5.700000000000000000e+01,3.245918579067851169e+04,0.000000000000000000e+00,3.245918579067851169e+04,2.499523288770245699e+02,3.319153418032668924e+03,4.116850974109937389e-01,-4.955617301850713252e-01
5.800000000000000000e+01,3.245680041466338298e+04,0.000000000000000000e+00,3.245680041466338298e+04,2.499072878444374055e+02,3.319152459540948712e+03,4.127313801751260058e-01,-5.048900706945609329e-01
5.900000000000000000e+01,3.245441589340639621e+04,0.000000000000000000e+00,3.245441589340639621e+04,2.498622299672300073e+02,3.319151501083153107e+03,4.137774336961078658e-01,-5.142167302511634341e-01
6.000000000000000000e+01,3.245203222659907260e+04,0.000000000000000000e+00,3.245203222659907260e+04,2.498171602422595470e+02,3.319150542659390794e+03,4.148232664304226103e-01,-5.235417082262294741e-01
6.100000000000000000e+01,3.244964941393311892e+04,0.000000000000000000e+00,3.244964941393311892e+04,2.497720826667178642e+02,3.319149584269747720e+03,4.158688851500015882e-01,-5.328650041775949697e-01
6.200000000000000000e+01,3.244726745510037654e+04,0.000000000000000000e+00,3.244726745510037654e+04,2.497270004380662272e+02,3.319148625914291188e+03,4.169142952791335399e-01,-5.421866178122727309e-01
6.300000000000000000e+01,3.244488634979278504e+04,0.000000000000000000e+00,3.244488634979278504e+04,2.496819161139781329e+02,3.319147667593073948e+03,4.179595011639913871e-01,-5.515065489566065571e-01
6.400000000000000000e+01,3.244250609770246592e+04,0.000000000000000000e+00,3.244250609770246592e+04,2.496368317402995274e+02,3.319146709306136927e+03,4.190045062882546412e-01,-5.608247975323936707e-01
6.500000000000000000e+01,3.244012669852163890e+04,0.000000000000000000e+00,3.244012669852163890e+04,2.495917489534191418e+02,3.319145751053511958e+03,4.200493134456068645e-01,-5.701413635377834410e-01
6.600000000000000000e+01,3.243774815194261464e+04,0.000000000000000000e+00,3.243774815194261464e+04,2.495466690621445309e+02,3.319144792835222688e+03,4.210939248777318400e-01,-5.794562470319958303e-01
6.700000000000000000e+01,3.243537045765784933e+04,0.000000000000000000e+00,3.243537045765784933e+04,2.495015931132355718e+02,3.319143834651287307e+03,4.221383423847154814e-01,-5.887694481230962840e-01
6.800000000000000000e+01,3.243299361535987919e+04,0.000000000000000000e+00,3.243299361535987919e+04,2.494565219438017607e+02,3.319142876501718547e+03,4.231825674133619652e-01,-5.980809669582157762e-01
6.900000000000000000e+01,3.243061762474139687e+04,0.000000000000000000e+00,3.243061762474139687e+04,2.494114562232437606e+02,3.319141918386525958e+03,4.242266011278506554e-01,-6.073908037157266238e-01
7.000000000000000000e+01,3.242824248549516778e+04,0.000000000000000000e+00,3.242824248549516778e+04,2.493663964867851632e+02,3.319140960305715907e+03,4.252704444662577243e-01,-6.166989585989833822e-01
7.100000000000000000e+01,3.242586819731411742e+04,0.000000000000000000e+00,3.242586819731411742e+04,2.493213431623147471e+02,3.319140002259292032e+03,4.263140981857763134e-01,-6.260054318313156285e-01
7.200000000000000000e+01,3.242349475989120037e+04,0.000000000000000000e+00,3.242349475989120037e+04,2.492762965918411169e+02,3.319139044247255697e+03,4.273575628988919850e-01,-6.353102236520217216e-01
7.300000000000000000e+01,3.242112217291954948e+04,0.000000000000000000e+00,3.242112217291954948e+04,2.492312570486892014e+02,3.319138086269607356e+03,4.284008391023249041e-01,-6.446133343131641436e-01
7.400000000000000000e+01,3.241875043609241766e+04,0.000000000000000000e+00,3.241875043609241766e+04,2.491862247512244437e+02,3.319137128326346101e+03,4.294439272001790431e-01,-6.539147640770058834e-01
7.500000000000000000e+01,3.241637954910310873e+04,0.000000000000000000e+00,3.241637954910310873e+04,2.491411998738394402e+02,3.319136170417469657e+03,4.304868275224642549e-01,-6.632145132139594113e-01
7.600000000000000000e+01,3.241400951164509388e+04,0.000000000000000000e+00,3.241400951164509388e+04,2.490961825557633915e+02,3.319135212542975296e+03,4.315295403399159735e-01,-6.725125820009456579e-01
7.700000000000000000e+01,3.241164032341190614e+04,0.000000000000000000e+00,3.241164032341190614e+04,2.490511729080778025e+02,3.319134254702858925e+03,4.325720658758465675e-01,-6.818089707200817307e-01
7.800000000000000000e+01,3.240927198409722041e+04,0.000000000000000000e+00,3.240927198409722041e+04,2.490061710193635633e+02,3.319133296897116907e+03,4.336144043156318073e-01,-6.911036796576301988e-01
7.900000000000000000e+01,3.240690449339483166e+04,0.000000000000000000e+00,3.240690449339483166e+04,2.489611769601912101e+02,3.319132339125744693e+03,4.346565558142937991e-01,-7.003967091031595427e-01
8.000000000000000000e+01,3.240453785099862216e+04,0.000000000000000000e+00,3.240453785099862216e+04,2.489161907867226091e+02,3.319131381388737736e+03,4.356985205025715735e-01,-7.096880593488721356e-01
8.100000000000000000e+01,3.240217205660258696e+04,0.000000000000000000e+00,3.240217205660258696e+04,2.488712125435926623e+02,3.319130423686090580e+03,4.367402984917765352e-01,-7.189777306890661190e-01
8.200000000000000000e+01,3.239980710990084845e+04,0.000000000000000000e+00,3.239980710990084845e+04,2.488262422662219535e+02,3.319129466017798222e+03,4.377818898776775769e-01,-7.282657234197055240e-01
8.300000000000000000e+01,3.239744301058760539e+04,0.000000000000000000e+00,3.239744301058760539e+04,2.487812799826474475e+02,3.319128508383854751e+03,4.388232947436069287e-01,-7.375520378380763242e-01
8.400000000000000000e+01,3.239507975835719844e+04,0.000000000000000000e+00,3.239507975835719844e+04,2.487363257150122422e+02,3.319127550784254709e+03,4.398645131629482230e-01,-7.468366742425108784e-01
8.500000000000000000e+01,3.239271735290407378e+04,0.000000000000000000e+00,3.239271735290407378e+04,2.486913794807372540e+02,3.319126593218992639e+03,4.409055452011237386e-01,-7.561196329321677734e-01
8.600000000000000000e+01,3.239035579392278305e+04,0.000000000000000000e+00,3.239035579392278305e+04,2.486464412934671202e+02,3.319125635688062630e+03,4.419463909171847393e-01,-7.654009142068558535e-01
8.700000000000000000e+01,3.238799508110797251e+04,0.000000000000000000e+00,3.238799508110797251e+04,2.486015111638212147e+02,3.319124678191458770e+03,4.429870503650853997e-01,-7.746805183668933337e-01
8.800000000000000000e+01,3.238563521415444120e+04,0.000000000000000000e+00,3.238563521415444120e+04,2.485565891000123599e+02,3.319123720729175602e+03,4.440275235947017118e-01,-7.839584457129944450e-01
8.900000000000000000e+01,3.238327619275705729e+04,0.000000000000000000e+00,3.238327619275705729e+04,2.485116751083071733e+02,3.319122763301206760e+03,4.450678106526430589e-01,-7.932346965461801735e-01
9.000000000000000000e+01,3.238091801661079080e+04,0.000000000000000000e+00,3.238091801661079080e+04,2.484667691934296840e+02,3.319121805907545877e+03,4.461079115829081343e-01,-8.025092711677052071e-01
9.100000000000000000e+01,3.237856068541078275e+04,0.000000000000000000e+00,3.237856068541078275e+04,2.484218713588747107e+02,3.319120848548187496e+03,4.471478264274048042e-01,-8.117821698790007590e-01
9.200000000000000000e+01,3.237620419885222145e+04,0.000000000000000000e+00,3.237620419885222145e+04,2.483769816071402943e+02,3.319119891223125705e+03,4.481875552263646645e-01,-8.210533929816282717e-01
9.300000000000000000e+01,3.237384855663043709e+04,0.000000000000000000e+00,3.237384855663043709e+04,2.483320999399309699e+02,3.319118933932354139e+03,4.492270980186788831e-01,-8.303229407772424464e-01
9.400000000000000000e+01,3.237149375844084716e+04,0.000000000000000000e+00,3.237149375844084716e+04,2.482872263583189749e+02,3.319117976675866430e+03,4.502664548421655977e-01,-8.395908135675616002e-01
9.500000000000000000e+01,3.236913980397900741e+04,0.000000000000000000e+00,3.236913980397900741e+04,2.482423608628766090e+02,3.319117019453657122e+03,4.513056257337835220e-01,-8.488570116543441291e-01
9.600000000000000000e+01,3.236678669294056454e+04,0.000000000000000000e+00,3.236678669294056454e+04,2.481975034537637157e+02,3.319116062265719847e+03,4.523446107298003116e-01,-8.581215353393697454e-01
9.700000000000000000e+01,3.236443442502128164e+04,0.000000000000000000e+00,3.236443442502128164e+04,2.481526541308164155e+02,3.319115105112048241e+03,4.533834098659313971e-01,-8.673843849244241566e-01
9.800000000000000000e+01,3.236208299991702006e+04,0.000000000000000000e+00,3.236208299991702006e+04,2.481078128936139535e+02,3.319114147992636390e+03,4.544220231774496188e-01,-8.766455607112869641e-01
9.900000000000000000e+01,3.235973241732377210e+04,0.000000000000000000e+00,3.235973241732377210e+04,2.480629797415299151e+02,3.319113190907478383e+03,4.554604506992717128e-01,-8.859050630017220040e-01
