step,data_loss,penalty,objective,optimality,b,w_area,w_age
2.800000000000000000e+01,7.291806025569711892e+03,0.000000000000000000e+00,7.291806025569711892e+03,5.298886961965327824e-01,3.319203307111111371e+03,2.249497783909723125e+02,-2.708746849841568149e+01
2.900000000000000000e+01,7.291753199551577381e+03,0.000000000000000000e+00,7.291753199551577381e+03,4.271266927353704612e-01,3.319203307111111371e+03,2.250532008210983861e+02,-2.711419830979212620e+01
3.000000000000000000e+01,7.291718781327488614e+03,0.000000000000000000e+00,7.291718781327488614e+03,3.443049576220316710e-01,3.319203307111111371e+03,2.251365664049492636e+02,-2.713620979864328575e+01
3.100000000000000000e+01,7.291696354074349074e+03,0.000000000000000000e+00,7.291696354074349074e+03,2.775519598221898310e-01,3.319203307111111371e+03,2.252037670372279194e+02,-2.715432715492218207e+01
3.200000000000000000e+01,7.291681738691469036e+03,0.000000000000000000e+00,7.291681738691469036e+03,2.237482938073482308e-01,3.319203307111111371e+03,2.252579389763107827e+02,-2.716923247320525547e+01
3.300000000000000000e+01,7.291672213137756444e+03,0.000000000000000000e+00,7.291672213137756444e+03,1.803804766676225524e-01,3.319203307111111371e+03,2.253016096423359613e+02,-2.718148984259059020e+01
3.400000000000000000e+01,7.291666004224133758e+03,0.000000000000000000e+00,7.291666004224133758e+03,1.454231820812726395e-01,3.319203307111111371e+03,2.253368158797555623e+02,-2.719156544269833020e+01
3.500000000000000000e+01,7.291661956734067644e+03,0.000000000000000000e+00,7.291661956734067644e+03,1.172443767617959015e-01,3.319203307111111371e+03,2.253651992345911594e+02,-2.719984428768439955e+01
3.600000000000000000e+01,7.291659317972317695e+03,0.000000000000000000e+00,7.291659317972317695e+03,9.452890275728073610e-02,3.319203307111111371e+03,2.253880827164437903e+02,-2.720664416165742949e+01
3.700000000000000000e+01,7.291657597458315649e+03,0.000000000000000000e+00,7.291657597458315649e+03,7.621691672108152349e-02,3.319203307111111371e+03,2.254065326454769718e+02,-2.721222720438692733e+01
3.800000000000000000e+01,7.291656475544979912e+03,0.000000000000000000e+00,7.291656475544979912e+03,6.145429595983821491e-02,3.319203307111111371e+03,2.254214084841211729e+02,-2.721680953398818303e+01
3.900000000000000000e+01,7.291655743895775231e+03,0.000000000000000000e+00,7.291655743895775231e+03,4.955268364577984641e-02,3.319203307111111371e+03,2.254334029891473676e+02,-2.722056923178001853e+01
4.000000000000000000e+01,7.291655266708978161e+03,0.000000000000000000e+00,7.291655266708978161e+03,3.995729858884356639e-02,3.319203307111111371e+03,2.254430745654589714e+02,-2.722365296230411857e+01
4.100000000000000000e+01,7.291654955454740957e+03,0.000000000000000000e+00,7.291654955454740957e+03,3.222099975259676286e-02,3.319203307111111371e+03,2.254508733370708171e+02,-2.722618145728595707e+01
4.200000000000000000e+01,7.291654752414133327e+03,0.000000000000000000e+00,7.291654752414133327e+03,2.598338945781833442e-02,3.319203307111111371e+03,2.254571621560613437e+02,-2.722825405497248852e+01
4.300000000000000000e+01,7.291654619952313624e+03,0.000000000000000000e+00,7.291654619952313624e+03,2.095397578635830454e-02,3.319203307111111371e+03,2.254622335329371481e+02,-2.722995245480509752e+01
4.400000000000000000e+01,7.291654533527558669e+03,0.000000000000000000e+00,7.291654533527558669e+03,1.689860521862813700e-02,3.319203307111111371e+03,2.254663232806750841e+02,-2.723134382090849925e+01
4.500000000000000000e+01,7.291654477134630724e+03,0.000000000000000000e+00,7.291654477134630724e+03,1.362852997627415387e-02,3.319203307111111371e+03,2.254696215107184685e+02,-2.723248334564426898e+01
4.600000000000000000e+01,7.291654440334478750e+03,0.000000000000000000e+00,7.291654440334478750e+03,1.099159812313160907e-02,3.319203307111111371e+03,2.254722814951629459e+02,-2.723341636584266823e+01
4.700000000000000000e+01,7.291654416317825962e+03,0.000000000000000000e+00,7.291654416317825962e+03,8.865154012245253512e-03,3.319203307111111371e+03,2.254744268094469248e+02,-2.723418010872972417e+01
4.800000000000000000e+01,7.291654400642642941e+03,0.000000000000000000e+00,7.291654400642642941e+03,7.150316838672634255e-03,3.319203307111111371e+03,2.254761570893679163e+02,-2.723480513153320359e+01
4.900000000000000000e+01,7.291654390410897577e+03,0.000000000000000000e+00,7.291654390410897577e+03,5.767369634222221236e-03,3.319203307111111371e+03,2.254775526714003888e+02,-2.723531650787166924e+01
5.000000000000000000e+01,7.291654383731722191e+03,0.000000000000000000e+00,7.291654383731722191e+03,4.652043059321502375e-03,3.319203307111111371e+03,2.254786783330483786e+02,-2.723573480496444077e+01
5.100000000000000000e+01,7.291654379371268078e+03,0.000000000000000000e+00,7.291654379371268078e+03,3.752520248824787671e-03,3.319203307111111371e+03,2.254795863078772413e+02,-2.723607688814912819e+01
5.200000000000000000e+01,7.291654376524347754e+03,0.000000000000000000e+00,7.291654376524347754e+03,3.027022724479561718e-03,3.319203307111111371e+03,2.254803187159584468e+02,-2.723635658291499695e+01
5.300000000000000000e+01,7.291654374665454270e+03,0.000000000000000000e+00,7.291654374665454270e+03,2.441864580396118940e-03,3.319203307111111371e+03,2.254809095231382514e+02,-2.723658521944253863e+01
5.400000000000000000e+01,7.291654373451601714e+03,0.000000000000000000e+00,7.291654373451601714e+03,1.969884055451827029e-03,3.319203307111111371e+03,2.254813861205270200e+02,-2.723677208030948904e+01
5.500000000000000000e+01,7.291654372658895227e+03,0.000000000000000000e+00,7.291654372658895227e+03,1.589179257013597713e-03,3.319203307111111371e+03,2.254817705978663867e+02,-2.723692476843143595e+01
5.600000000000000000e+01,7.291654372141179010e+03,0.000000000000000000e+00,7.291654372141179010e+03,1.282089020317805960e-03,3.319203307111111371e+03,2.254820807701381113e+02,-2.723704950932919999e+01
5.700000000000000000e+01,7.291654371803035247e+03,0.000000000000000000e+00,7.291654371803035247e+03,1.034371346258101043e-03,3.319203307111111371e+03,2.254823310052593115e+02,-2.723715139935122664e+01
5.800000000000000000e+01,7.291654371582160820e+03,0.000000000000000000e+00,7.291654371582160820e+03,8.345410911487899635e-04,3.319203307111111371e+03,2.254825328914272120e+02,-2.723723460943978125e+01
5.900000000000000000e+01,7.291654371437877671e+03,0.000000000000000000e+00,7.291654371437877671e+03,6.733360216557255718e-04,3.319203307111111371e+03,2.254826957751956513e+02,-2.723730255234473674e+01
6.000000000000000000e+01,7.291654371343614912e+03,0.000000000000000000e+00,7.291654371343614912e+03,5.432863414865904449e-04,3.319203307111111371e+03,2.254828271953375634e+02,-2.723735801979586313e+01
6.100000000000000000e+01,7.291654371282033935e+03,0.000000000000000000e+00,7.291654371282033935e+03,4.383676271721033673e-04,3.319203307111111371e+03,2.254829332326885947e+02,-2.723740329499428370e+01
6.200000000000000000e+01,7.291654371241796980e+03,0.000000000000000000e+00,7.291654371241796980e+03,3.537210021352640084e-04,3.319203307111111371e+03,2.254830187922516131e+02,-2.723744024483520221e+01
6.300000000000000000e+01,7.291654371215506217e+03,0.000000000000000000e+00,7.291654371215506217e+03,2.854275155944366012e-04,3.319203307111111371e+03,2.254830878306853208e+02,-2.723747039549123627e+01
6.400000000000000000e+01,7.291654371198324952e+03,0.000000000000000000e+00,7.291654371198324952e+03,2.303262199713016346e-04,3.319203307111111371e+03,2.254831435397568669e+02,-2.723749499434064347e+01
6.500000000000000000e+01,7.291654371187096331e+03,0.000000000000000000e+00,7.291654371187096331e+03,1.858674790948574153e-04,3.319203307111111371e+03,2.254831884942870488e+02,-2.723751506069312711e+01
6.600000000000000000e+01,7.291654371179758527e+03,0.000000000000000000e+00,7.291654371179758527e+03,1.499946799954285641e-04,3.319203307111111371e+03,2.254832247714647053e+02,-2.723753142732860510e+01
6.700000000000000000e+01,7.291654371174961852e+03,0.000000000000000000e+00,7.291654371174961852e+03,1.210488462023325402e-04,3.319203307111111371e+03,2.254832540470737570e+02,-2.723754477450391676e+01
6.800000000000000000e+01,7.291654371171827734e+03,0.000000000000000000e+00,7.291654371171827734e+03,9.769171559031836172e-05,3.319203307111111371e+03,2.254832776731030037e+02,-2.723755565778617793e+01
6.900000000000000000e+01,7.291654371169778642e+03,0.000000000000000000e+00,7.291654371169778642e+03,7.884370680383451268e-05,3.319203307111111371e+03,2.254832967403424107e+02,-2.723756453082800277e+01
7.000000000000000000e+01,7.291654371168439866e+03,0.000000000000000000e+00,7.291654371168439866e+03,6.363389098214927134e-05,3.319203307111111371e+03,2.254833121288717734e+02,-2.723757176399928071e+01
7.100000000000000000e+01,7.291654371167564022e+03,0.000000000000000000e+00,7.291654371167564022e+03,5.135964389768648614e-05,3.319203307111111371e+03,2.254833245487850206e+02,-2.723757765962609056e+01
7.200000000000000000e+01,7.291654371166991041e+03,0.000000000000000000e+00,7.291654371166991041e+03,4.145410452464501556e-05,3.319203307111111371e+03,2.254833345730395990e+02,-2.723758246445148146e+01
7.300000000000000000e+01,7.291654371166616329e+03,0.000000000000000000e+00,7.291654371166616329e+03,3.345992888728548895e-05,3.319203307111111371e+03,2.254833426639542608e+02,-2.723758637982282593e+01
7.400000000000000000e+01,7.291654371166371675e+03,0.000000000000000000e+00,7.291654371166371675e+03,2.700812035781849542e-05,3.319203307111111371e+03,2.254833491945845196e+02,-2.723758957001841807e+01
7.500000000000000000e+01,7.291654371166210694e+03,0.000000000000000000e+00,7.291654371166210694e+03,2.180095453607262162e-05,3.319203307111111371e+03,2.254833544659659594e+02,-2.723759216905209968e+01
7.600000000000000000e+01,7.291654371166107012e+03,0.000000000000000000e+00,7.291654371166107012e+03,1.759820570885355963e-05,3.319203307111111371e+03,2.254833587210250130e+02,-2.723759428623298717e+01
7.700000000000000000e+01,7.291654371166039709e+03,0.000000000000000000e+00,7.291654371166039709e+03,1.420603671137301880e-05,3.319203307111111371e+03,2.254833621558014443e+02,-2.723759601070686287e+01
7.800000000000000000e+01,7.291654371165995144e+03,0.000000000000000000e+00,7.291654371165995144e+03,1.146803652353077601e-05,3.319203307111111371e+03,2.254833649285022830e+02,-2.723759741516566280e+01
7.900000000000000000e+01,7.291654371165965131e+03,0.000000000000000000e+00,7.291654371165965131e+03,9.257990359006701292e-06,3.319203307111111371e+03,2.254833671668066870e+02,-2.723759855887645287e+01
8.000000000000000000e+01,7.291654371165946031e+03,0.000000000000000000e+00,7.291654371165946031e+03,7.474047079275199449e-06,3.319203307111111371e+03,2.254833689737594966e+02,-2.723759949015434145e+01
8.100000000000000000e+01,7.291654371165932389e+03,0.000000000000000000e+00,7.291654371165932389e+03,6.034014029189115480e-06,3.319203307111111371e+03,2.254833704325264421e+02,-2.723760024838135152e+01
8.200000000000000000e+01,7.291654371165924204e+03,0.000000000000000000e+00,7.291654371165924204e+03,4.871560628190410449e-06,3.319203307111111371e+03,2.254833716102311030e+02,-2.723760086565406269e+01
8.300000000000000000e+01,7.291654371165919656e+03,0.000000000000000000e+00,7.291654371165919656e+03,3.933155762862522773e-06,3.319203307111111371e+03,2.254833725610508566e+02,-2.723760136812824584e+01
8.400000000000000000e+01,7.291654371165915109e+03,0.000000000000000000e+00,7.291654371165915109e+03,3.175596733263495897e-06,3.319203307111111371e+03,2.254833733287149471e+02,-2.723760177711590202e+01
8.500000000000000000e+01,7.291654371165915109e+03,0.000000000000000000e+00,7.291654371165915109e+03,2.564015447319434502e-06,3.319203307111111371e+03,2.254833739485204660e+02,-2.723760210998026210e+01
8.600000000000000000e+01,7.291654371165912380e+03,0.000000000000000000e+00,7.291654371165912380e+03,2.070269840462262484e-06,3.319203307111111371e+03,2.254833744489589833e+02,-2.723760238086584451e+01
8.700000000000000000e+01,7.291654371165911471e+03,0.000000000000000000e+00,7.291654371165911471e+03,1.671645670787332457e-06,3.319203307111111371e+03,2.254833748530293747e+02,-2.723760260129390076e+01
8.800000000000000000e+01,7.291654371165912380e+03,0.000000000000000000e+00,7.291654371165912380e+03,1.349809188234808605e-06,3.319203307111111371e+03,2.254833751792972407e+02,-2.723760278064790086e+01
8.900000000000000000e+01,7.291654371165910561e+03,0.000000000000000000e+00,7.291654371165910561e+03,1.089961961926948938e-06,3.319203307111111371e+03,2.254833754427498320e+02,-2.723760292656940152e+01
9.000000000000000000e+01,7.291654371165910561e+03,0.000000000000000000e+00,7.291654371165910561e+03,8.801588005585219872e-07,3.319203307111111371e+03,2.254833756554860429e+02,-2.723760304528073206e+01
9.100000000000000000e+01,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,7.107574126368692785e-07,3.319203307111111371e+03,2.254833758272733633e+02,-2.723760314184816522e+01
9.200000000000000000e+01,7.291654371165908742e+03,0.000000000000000000e+00,7.291654371165908742e+03,5.739742049747241705e-07,3.319203307111111371e+03,2.254833759659973111e+02,-2.723760322039622395e+01
9.300000000000000000e+01,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,4.635257453047517002e-07,3.319203307111111371e+03,2.254833760780242358e+02,-2.723760328428242161e+01
9.400000000000000000e+01,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,3.743396316401180850e-07,3.319203307111111371e+03,2.254833761684940896e+02,-2.723760333623970098e+01
9.500000000000000000e+01,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,3.023208585280675093e-07,3.319203307111111371e+03,2.254833762415568117e+02,-2.723760337849235569e+01
9.600000000000000000e+01,7.291654371165910561e+03,0.000000000000000000e+00,7.291654371165910561e+03,2.441634866714695169e-07,3.319203307111111371e+03,2.254833763005630942e+02,-2.723760341285058217e+01
9.700000000000000000e+01,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,1.971984869757963873e-07,3.319203307111111371e+03,2.254833763482183429e+02,-2.723760344078738171e+01
9.800000000000000000e+01,7.291654371165910561e+03,0.000000000000000000e+00,7.291654371165910561e+03,1.592709427219081801e-07,3.319203307111111371e+03,2.254833763867070786e+02,-2.723760346350135109e+01
9.900000000000000000e+01,7.291654371165910561e+03,0.000000000000000000e+00,7.291654371165910561e+03,1.286410832000860470e-07,3.319203307111111371e+03,2.254833764177932096e+02,-2.723760348196768177e+01
1.000000000000000000e+02,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,1.039041361000019858e-07,3.319203307111111371e+03,2.254833764429010614e+02,-2.723760349697969829e+01
1.010000000000000000e+02,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,8.392587964244234729e-08,3.319203307111111371e+03,2.254833764631808322e+02,-2.723760350918276174e+01
1.020000000000000000e+02,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,6.779049717427672762e-08,3.319203307111111371e+03,2.254833764795612865e+02,-2.723760351910187794e+01
1.030000000000000000e+02,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,5.475850847523765156e-08,3.319203307111111371e+03,2.254833764927924733e+02,-2.723760352716399424e+01
1.040000000000000000e+02,7.291654371165908742e+03,0.000000000000000000e+00,7.291654371165908742e+03,4.423275235075784243e-08,3.319203307111111371e+03,2.254833765034801161e+02,-2.723760353371636711e+01
1.050000000000000000e+02,7.291654371165910561e+03,0.000000000000000000e+00,7.291654371165910561e+03,3.573108331680588067e-08,3.319203307111111371e+03,2.254833765121133524e+02,-2.723760353904140530e+01
1.060000000000000000e+02,7.291654371165910561e+03,0.000000000000000000e+00,7.291654371165910561e+03,2.886407634782194074e-08,3.319203307111111371e+03,2.254833765190872725e+02,-2.723760354336876333e+01
1.070000000000000000e+02,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,2.331734219435727777e-08,3.319203307111111371e+03,2.254833765247208817e+02,-2.723760354688513630e+01
1.080000000000000000e+02,7.291654371165908742e+03,0.000000000000000000e+00,7.291654371165908742e+03,1.883692047183810797e-08,3.319203307111111371e+03,2.254833765292719079e+02,-2.723760354974235653e+01
1.090000000000000000e+02,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,1.521773583590402215e-08,3.319203307111111371e+03,2.254833765329484550e+02,-2.723760355206386663e+01
1.100000000000000000e+02,7.291654371165910561e+03,0.000000000000000000e+00,7.291654371165910561e+03,1.229418082794432384e-08,3.319203307111111371e+03,2.254833765359186089e+02,-2.723760355394999522e+01
1.110000000000000000e+02,7.291654371165909652e+03,0.000000000000000000e+00,7.291654371165909652e+03,9.932477967014266625e-09,3.319203307111111371e+03,2.254833765383181685e+02,-2.723760355548230550e+01
