step,data_loss,penalty,objective,optimality,b,w_area,w_age
1.200000000000000000e+01,1.506363283678989501e+04,0.000000000000000000e+00,1.506363283678989501e+04,1.235353470244023555e+02,3.319203307111111371e+03,1.015322765977355886e+02,-1.041060688105775434e+01
1.300000000000000000e+01,1.432803047329411129e+04,0.000000000000000000e+00,1.432803047329411129e+04,1.175241066463219965e+02,3.319203307111111371e+03,1.075601112578432463e+02,-1.108223637768407954e+01
1.400000000000000000e+01,1.366208987474873538e+04,0.000000000000000000e+00,1.366208987474873538e+04,1.118055510530440984e+02,3.319203307111111371e+03,1.132946309763247257e+02,-1.172836119085829054e+01
1.500000000000000000e+01,1.305921037009160136e+04,0.000000000000000000e+00,1.305921037009160136e+04,1.063654208736412272e+02,3.319203307111111371e+03,1.187501171352525660e+02,-1.234987218974422518e+01
1.600000000000000000e+01,1.251341707470071560e+04,0.000000000000000000e+00,1.251341707470071560e+04,1.011901518661895381e+02,3.319203307111111371e+03,1.239401553390746926e+02,-1.294763399152653705e+01
1.700000000000000000e+01,1.201930152811465632e+04,0.000000000000000000e+00,1.201930152811465632e+04,9.626684101028200757e+01,3.319203307111111371e+03,1.288776693330256649e+02,-1.352248540353966710e+01
1.800000000000000000e+01,1.157196796609247394e+04,0.000000000000000000e+00,1.157196796609247394e+04,9.158321425451435971e+01,3.319203307111111371e+03,1.335749532670419342e+02,-1.407523988471501397e+01
1.900000000000000000e+01,1.116698469192553785e+04,0.000000000000000000e+00,1.116698469192553785e+04,8.712759583811744335e+01,3.319203307111111371e+03,1.380437023859348358e+02,-1.460668602340902744e+01
2.000000000000000000e+01,1.080034006275984211e+04,0.000000000000000000e+00,1.080034006275984211e+04,8.288887910986217378e+01,3.319203307111111371e+03,1.422950422226304283e+02,-1.511758802891567832e+01
2.100000000000000000e+01,1.046840265269882912e+04,0.000000000000000000e+00,1.046840265269882912e+04,7.885649877111447381e+01,3.319203307111111371e+03,1.463395563675350957e+02,-1.560868623419083434e+01
2.200000000000000000e+01,1.016788519609420291e+04,0.000000000000000000e+00,1.016788519609420291e+04,7.502040447349598651e+01,3.319203307111111371e+03,1.501873128835172508e+02,-1.608069760752496435e+01
2.300000000000000000e+01,9.895811952110831044e+03,0.000000000000000000e+00,9.895811952110831044e+03,7.137103570500086391e+01,3.319203307111111371e+03,1.538478894326024999e+02,-1.653431627109458901e+01
2.400000000000000000e+01,9.649489165749138920e+03,0.000000000000000000e+00,9.649489165749138920e+03,6.789929790165358270e+01,3.319203307111111371e+03,1.573303971772515126e+02,-1.697021402450377181e+01
2.500000000000000000e+01,9.426478331364094629e+03,0.000000000000000000e+00,9.426478331364094629e+03,6.459653972486388795e+01,3.319203307111111371e+03,1.606435035160204166e+02,-1.738904087159481193e+01
2.600000000000000000e+01,9.224571992643226622e+03,0.000000000000000000e+00,9.224571992643226622e+03,6.145453144756437780e+01,3.319203307111111371e+03,1.637954537104828887e+02,-1.779142554896334616e+01
2.700000000000000000e+01,9.041771838275035407e+03,0.000000000000000000e+00,9.041771838275035407e+03,5.846544439498798340e+01,3.319203307111111371e+03,1.667940914575167994e+02,-1.817797605475798406e+01
2.800000000000000000e+01,8.876268875407015003e+03,0.000000000000000000e+00,8.876268875407015003e+03,5.562183138859783327e+01,3.319203307111111371e+03,1.696468784584153298e+02,-1.854928017647922545e+01
2.900000000000000000e+01,8.726425483686798543e+03,0.000000000000000000e+00,8.726425483686798543e+03,5.291660814418996495e+01,3.319203307111111371e+03,1.723609130337715101e+02,-1.890590601661699210e+01
3.000000000000000000e+01,8.590759171407968097e+03,0.000000000000000000e+00,8.590759171407968097e+03,5.034303557758569525e+01,3.319203307111111371e+03,1.749429478306938393e+02,-1.924840251508181765e+01
3.100000000000000000e+01,8.467927872230407957e+03,0.000000000000000000e+00,8.467927872230407957e+03,4.789470297360465878e+01,3.319203307111111371e+03,1.773994066666386686e+02,-1.957729996749200652e+01
3.200000000000000000e+01,8.356716636283154003e+03,0.000000000000000000e+00,8.356716636283154003e+03,4.556551197617504556e+01,3.319203307111111371e+03,1.797364005519824843e+02,-1.989311053847792721e+01
